43824	7	20010101	20051231	86400
Time_interval	Precip_mm.d	Temp_C	RH_1	Wind_m.s	RN_w.m2	Pres_pa
534	0	16.62	0.2439	5.58	338.048	67690.9531
534.041666666667	0	14.57	0.259	4.89	201.608	67634.1797
534.083333333333	0	12.53	0.2741	4.2	64.448	67577.1719
534.125	0	10.49	0.2889	3.51	0	67519.9219
534.166666666667	0	9.72	0.3017	3.8	0	67579.1094
534.208333333333	0	8.96	0.3149	4.08	0	67638.2969
534.25	0	8.2	0.3287	4.36	0	67696.8281
534.291666666667	0	7.64	0.3357	4.25	0	67656.0781
534.333333333333	0	7.09	0.3427	4.14	0	67615.3438
534.375	0	6.53	0.35	4.03	0	67574.5938
534.416666666667	0	6.12	0.3611	3.79	0	67583.0703
534.458333333333	0	5.71	0.3726	3.55	0	67592.1797
534.5	0	5.29	0.3848	3.31	52.272	67600.6562
534.541666666667	0	7.91	0.3557	3.04	215.191	67689.6094
534.583333333333	0	10.53	0.3272	2.78	378.966	67778.2891
534.625	0	13.15	0.2998	2.51	542.937	67866.0625
534.666666666667	0	14.25	0.2878	2.85	673.711	67874.1094
534.708333333333	0	15.36	0.2762	3.19	776.273	67881.5
534.75	0	16.47	0.2649	3.52	805.014	67889.5312
534.791666666667	0	16.83	0.2671	3.11	776.968	67866.8125
534.833333333333	0	17.19	0.269	2.69	728.949	67844.1016
534.875	0	17.55	0.2708	2.28	695.165	67821.3828
534.916666666667	0	17.1	0.2798	1.91	586.074	67864.2969
534.958333333333	1.8912	16.64	0.2894	1.53	461.715	67907.2266
535	1.632	16.18	0.2993	1.16	316.672	67950.1484
535.041666666667	3.888	13.53	0.3598	0.33	189.128	67992.0625
535.083333333333	10.2912	10.88	0.4339	1.83	60.864	68033.0625
535.125	13.488	8.23	0.525	3.32	0	68073.7891
535.166666666667	5.616	7.57	0.5825	3.5	0	68086.5391
535.208333333333	0.0096	6.91	0.6442	3.67	0	68098.6328
535.25	1.8528	6.26	0.7099	3.85	0	68110.7109
535.291666666667	0	6.07	0.7231	4.02	0	68128.9609
535.333333333333	0	5.89	0.736	4.18	0	68147.1797
535.375	0	5.71	0.7491	4.35	0	68165.4219
535.416666666667	0	5.43	0.7444	3.01	0	68133.1094
535.458333333333	0	5.15	0.7393	1.66	0	68101.4609
535.5	0	4.87	0.7338	0.32	40.4	68069.1562
535.541666666667	0	6.78	0.6786	0.54	167.215	68095.7891
535.583333333333	0	8.7	0.6267	0.77	294.744	68122.0781
535.625	0	10.61	0.579	0.99	510.776	68148.0781
535.666666666667	0	12.72	0.4969	0.5	633.973	68174.3594
535.708333333333	0	14.83	0.4273	0	730.64	68200.6172
535.75	0	16.94	0.3681	0.5	793.049	68226.2188
535.791666666667	0	17.48	0.3327	0.29	765.573	68155.9609
535.833333333333	0.0384	18.03	0.2992	0.09	718.387	68085.6875
535.875	20.1984	18.58	0.2677	0.12	600.22	68014.7812
535.916666666667	1.0944	18.15	0.2731	0.05	506.188	68121.6094
535.958333333333	13.4592	17.72	0.2787	0.02	398.923	68228.4219
536	1.248	17.29	0.2844	0.09	334.672	68334.5938
536.041666666667	0	15.04	0.3037	0.27	200.128	68284.75
536.083333333333	0	12.78	0.3233	0.45	64.792	68234.7422
536.125	0.096	10.53	0.3424	0.63	0	68184.5312
536.166666666667	0.096	9.95	0.3586	0.58	0	68273.0312
536.208333333333	0	9.37	0.3756	0.54	0	68362.1406
536.25	0	8.79	0.3935	0.49	0	68450.6172
536.291666666667	0	8.25	0.397	0.59	0	68378.7031
536.333333333333	0	7.71	0.4002	0.69	0	68306.7734
536.375	0	7.17	0.4033	0.79	0	68234.2031
536.416666666667	0	7.06	0.401	1.43	0	68283.4297
536.458333333333	0	6.94	0.3989	2.07	0	68332.6797
536.5	0	6.83	0.3964	2.71	50.808	68381.9297
536.541666666667	0	9.41	0.3736	3.21	211.728	68354.6172
536.583333333333	0	11.99	0.3492	3.72	373.59	68326.5078
536.625	0	14.57	0.3244	4.22	534.812	68298.2969
536.666666666667	0	15.33	0.3188	4.59	664.027	68339.7969
536.708333333333	0	16.09	0.3131	4.96	765.431	68380.6016
536.75	0	16.85	0.3073	5.32	779.624	68421.3828
536.791666666667	0	17.38	0.3028	4.31	752.75	68385.0625
536.833333333333	0.528	17.91	0.2983	3.29	706.487	68348.7578
536.875	3.9168	18.43	0.294	2.28	660.971	68312.4062
536.916666666667	0.3168	18.24	0.2792	1.81	557.545	68357.5703
536.958333333333	8.8704	18.04	0.2641	1.35	439.564	68402.7188
537	2.2176	17.85	0.2484	0.88	312.8	68447.25
537.041666666667	0	15.18	0.3006	0.24	187.256	68370.2266
537.083333333333	1.2	12.51	0.3647	0.39	60.944	68292.4062
537.125	0.336	9.84	0.4439	1.03	0	68214.4297
537.166666666667	0.0288	9.35	0.4494	0.81	0	68245.3672
537.208333333333	0	8.87	0.4544	0.59	0	68275.6484
537.25	0	8.39	0.4594	0.38	0	68306.5703
537.291666666667	0	7.63	0.4728	0.44	0	68279.6094
537.333333333333	0	6.87	0.4864	1.25	0	68252.6328
537.375	0	6.11	0.5004	2.06	0	68225.6172
537.416666666667	0	5.98	0.503	2.4	0	68213.5234
537.458333333333	0	5.86	0.5053	2.73	0	68200.7734
537.5	0	5.73	0.5079	3.07	50.56	68188.6719
537.541666666667	0	8.21	0.4804	3.23	212.389	68212.2188
537.583333333333	0	10.7	0.4505	3.39	375.203	68234.9062
537.625	0	13.18	0.4202	3.55	534.327	68258.0703
537.666666666667	0	14.17	0.3942	3.71	663.643	68250.4297
537.708333333333	0	15.17	0.3698	3.87	765.176	68243.3828
537.75	0	16.16	0.3472	4.02	796.482	68235.6875
537.791666666667	0	16.54	0.3348	4.52	769.168	68252.4219
537.833333333333	0	16.93	0.3225	5.02	722.046	68269.1562
537.875	0	17.32	0.3106	5.52	596.654	68285.8984
537.916666666667	0	16.77	0.3159	5.41	503.429	68286.2969
537.958333333333	6.9696	16.23	0.3211	5.3	397.021	68286.7109
538	0	15.68	0.3264	5.19	333.68	68287.1328
538.041666666667	0	13.5301	0.3675	4.67	199.952	68227.5625
538.083333333333	0	11.39	0.4143	4.15	65.376	68168.4297
538.125	0	9.25	0.4679	3.63	0	68108.4609
538.166666666667	0	8.55	0.4764	3.65	0	68162.8516
538.208333333333	0	7.86	0.4844	3.67	0	68217.25
538.25	0	7.17	0.4922	3.69	0	68271.6406
538.291666666667	0	6.58	0.4882	3.61	0	68233.8594
538.333333333333	0	6	0.4828	3.52	0	68196.7188
538.375	0	5.41	0.4766	3.44	0	68158.9297
538.416666666667	0	5.12	0.4748	3.4	0	68229.5
538.458333333333	0	4.83	0.4726	3.36	0	68300.7031
538.5	0	4.54	0.4703	3.31	49.968	68371.2578
538.541666666667	0	7.0301	0.4485	3.49	211.809	68271.1094
538.583333333333	0	9.53	0.423	3.68	374.682	68170.6016
538.625	0	12.0301	0.3959	3.86	542.597	68069.7734
538.666666666667	0	13.3101	0.3474	4.15	674.136	68173.5703
538.708333333333	0	14.58	0.3044	4.45	777.475	68277.3281
538.75	0	15.86	0.266	4.74	807.172	68380.4688
538.791666666667	0	16.16	0.2685	4.45	779.647	68325.0312
538.833333333333	0	16.47	0.2707	4.16	732.002	68268.9531
538.875	55.6224	16.77	0.2728	3.86	692.837	68212.8828
538.916666666667	0	16.48	0.2806	3.13	584.724	68251.8125
538.958333333333	0	16.19	0.2887	2.4	461.287	68290.1094
539	0	15.9	0.297	1.68	335.84	68328.3906
539.041666666667	0	14.3	0.3142	1.34	201.416	68295.75
539.083333333333	0	12.71	0.3319	1	66.112	68262.8516
539.125	0	11.12	0.3503	0.66	0	68230.3203
539.166666666667	0	10.43	0.3497	0.51	0	68280.3828
539.208333333333	0	9.74	0.3484	0.36	0	68331.0781
539.25	0	9.04	0.3465	0.22	0	68381.1172
539.291666666667	0	8.22	0.361	0.41	0	68310.1797
539.333333333333	0	7.39	0.3766	0.6	0	68239.2422
539.375	0	6.56	0.3928	0.79	0	68168.3125
539.416666666667	0	6.22	0.3979	1.25	0	68200.4688
539.458333333333	0	5.89	0.4028	1.7	0	68232.6406
539.5	0	5.55	0.408	2.16	49.504	68264.8125
539.541666666667	0	8.45	0.3802	1.85	212.063	68322.7109
539.583333333333	0	11.35	0.351	1.54	375.699	68380.1875
539.625	0	14.26	0.3217	1.23	544.006	68437.2578
539.666666666667	0	15.44	0.2826	0.97	676.147	68475.3516
539.708333333333	0	16.62	0.2477	0.7	780.01	68513.4062
539.75	2.7456	17.81	0.2163	0.44	813.069	68551.4375
539.791666666667	0	18.21	0.2064	0.59	785.505	68515.7031
539.833333333333	0	18.61	0.1968	0.74	737.639	68479.9531
539.875	0	19.02	0.1874	0.88	706.62	68444.2109
539.916666666667	3.5136	18.56	0.1925	0.67	596.472	68449.0078
539.958333333333	3.9168	18.11	0.1977	0.46	470.684	68453.1875
540	2.3424	17.66	0.2029	0.25	341.168	68457.9766
540.041666666667	0.2112	15.21	0.227	0.17	204.768	68401.0938
540.083333333333	0	12.77	0.254	0.59	67.432	68344.5391
540.125	0	10.32	0.2848	1.01	0	68287.0625
540.166666666667	0	9.71	0.3018	1.19	0	68385.9297
540.208333333333	0	9.1	0.3199	1.37	0	68485.4531
540.25	0	8.48	0.3392	1.55	0	68584.3125
540.291666666667	0	7.91	0.3476	1.27	0	68500.9766
540.333333333333	0	7.33	0.3565	0.99	0	68417.6406
540.375	0	6.76	0.3653	0.72	0	68334.3125
540.416666666667	0	6.56	0.373	0.29	0	68352.6484
540.458333333333	0	6.36	0.3808	0.14	0	68370.3438
540.5	0	6.15	0.3891	0.56	48.448	68388.6797
540.541666666667	0	9.1201	0.3577	0.96	210	68422.0078
540.583333333333	0	12.08	0.3266	1.36	372.659	68455.6172
540.625	0	15.05	0.2965	1.76	534.304	68488.25
540.666666666667	0	16.2801	0.2732	1.28	664.357	68508.0703
540.708333333333	0	17.51	0.2519	0.8	766.623	68527.8672
540.75	0	18.74	0.2324	0.32	794.55	68547.6094
540.791666666667	0	19.02	0.2302	0.21	767.75	68516.8203
540.833333333333	0	19.31	0.2279	0.1	721.104	68486.0312
540.875	0	19.59	0.2256	0.02	690.014	68455.2109
540.916666666667	0	19.1	0.2244	0.42	582.577	68440.5312
540.958333333333	0	18.6	0.2229	0.83	459.825	68425.8203
541	0	18.11	0.2211	1.24	341.76	68410.4766
541.041666666667	0	15.08	0.2727	1.68	205.24	68407.5078
541.083333333333	0	12.05	0.3377	2.11	67.76	68404.2266
541.125	0	9.02	0.42	2.55	0	68399.9922
541.166666666667	0	8.41	0.4295	1.84	0	68434.7969
541.208333333333	0	7.79	0.4394	1.12	0	68469.6016
541.25	0	7.18	0.4492	0.41	0	68503.75
541.291666666667	0	6.71	0.4502	0.44	0	68499.3125
541.333333333333	0	6.24	0.4508	0.48	0	68494.2266
541.375	0	5.77	0.4511	0.51	0	68489.7969
541.416666666667	0	5.49	0.4588	0.45	0	68452.4219
541.458333333333	0	5.22	0.4663	0.38	0	68415.6406
541.5	0	4.94	0.4743	0.32	46.992	68378.8906
541.541666666667	0	7.82	0.4647	0.31	206.4	68361.5312
541.583333333333	0	10.69	0.4458	0.3	366.958	68343.7266
541.625	0	13.57	0.4209	0.3	533.075	68325.5391
541.666666666667	9.1008	14.83	0.379	1.06	663.116	68382.0312
541.708333333333	0	16.08	0.3415	1.83	765.416	68437.8828
541.75	0	17.3401	0.3075	2.6	798.197	68493.6797
541.791666666667	0	17.82	0.2964	2.38	771.431	68457.0469
541.833333333333	0	18.3	0.2857	2.16	724.687	68420.4062
541.875	0.864	18.78	0.2754	1.94	694.256	68383.7812
541.916666666667	0.4704	18.46	0.2727	1.76	586.279	68407.8125
541.958333333333	3.8208	18.15	0.2696	1.59	462.862	68431.8203
542	0	17.83	0.2665	1.41	336.16	68455.8281
542.041666666667	0	15.17	0.3122	1.69	201.984	68414.8828
542.083333333333	0	12.5	0.3673	1.97	66.808	68373.6875
542.125	0	9.83	0.4335	2.25	0	68331.5938
542.166666666667	0	9.23	0.4444	1.72	0	68339.4688
542.208333333333	0	8.62	0.4559	1.2	0	68346.6875
542.25	0	8.02	0.4673	0.67	0	68354.5312
542.291666666667	0	7.47	0.4715	0.26	0	68358.1875
542.333333333333	0	6.93	0.475	1.19	0	68361.1875
542.375	0	6.38	0.4785	2.12	0	68364.8516
542.416666666667	0	6.22	0.4651	2.37	0	68327.6094
542.458333333333	0	6.05	0.4516	2.62	0	68290.9766
542.5	0	5.89	0.4375	2.87	46.392	68254.3828
542.541666666667	0	8.56	0.408	2.81	206.736	68273.6562
542.583333333333	0	11.23	0.3777	2.75	368.256	68293.3125
542.625	10.944	13.9	0.3478	2.68	533.982	68312.6875
542.666666666667	0	15.31	0.3195	2.25	664.558	68315.6406
542.708333333333	0	16.72	0.2938	1.82	767.323	68318.5703
542.75	0.2112	18.1201	0.2706	1.38	761.773	68321.4688
542.791666666667	0	18.47	0.2656	1.3	736.368	68322.8516
542.833333333333	0	18.81	0.2608	1.23	691.879	68324.2266
542.875	3.456	19.16	0.256	1.15	659.355	68325.5938
542.916666666667	0.432	18.71	0.2563	1.05	556.898	68311.9062
542.958333333333	7.0272	18.26	0.2565	0.95	439.757	68298.2031
543	0.6816	17.81	0.2564	0.85	267.408	68284.4922
543.041666666667	0	15.76	0.3121	0.85	160.728	68272.5938
543.083333333333	0	13.72	0.3787	0.85	53.232	68261.1328
543.125	0	11.67	0.459	0.86	0	68249.5
543.166666666667	0	10.68	0.4584	0.83	0	68249.1562
543.208333333333	0	9.7	0.4555	0.81	0	68248.8281
543.25	0	8.71	0.4506	0.78	0	68249.1172
543.291666666667	0	7.98	0.4646	1.09	0	68199.0938
543.333333333333	0	7.24	0.4793	1.41	0	68149.6797
543.375	0	6.51	0.4941	1.72	0	68100.2812
543.416666666667	0	6.16	0.4955	1.96	0	68065.7031
543.458333333333	0	5.81	0.4966	2.21	0	68030.4922
543.5	0	5.47	0.4972	2.45	45.008	67995.8984
543.541666666667	0	8.24	0.4725	2.19	203.824	68058.9688
543.583333333333	0	11.01	0.4435	1.93	363.856	68121.7422
543.625	0	13.78	0.4126	1.67	529.068	68183.5391
543.666666666667	0	14.95	0.3839	1.94	658.762	68192.3984
543.708333333333	0	16.12	0.3574	2.22	760.896	68200.5938
543.75	0	17.29	0.333	2.5	736.815	68209.3984
543.791666666667	0	17.81	0.3205	1.86	712.384	68206.4219
543.833333333333	0	18.32	0.3088	1.22	669.449	68203.4297
543.875	0	18.83	0.2975	0.59	644.415	68200.4375
543.916666666667	0	18.39	0.2918	0.58	544.369	68180.5312
543.958333333333	19.104	17.94	0.2858	0.58	429.928	68160.6094
544	9.4848	17.5	0.279	0.57	335.28	68140.6797
544.041666666667	0	15.42	0.3258	0.49	201.56	68140.9375
544.083333333333	0	13.35	0.3807	0.41	66.792	68140.3281
544.125	0	11.28	0.4455	0.33	0	68140.1172
544.166666666667	0	10.68	0.4373	1.33	0	68176.5234
544.208333333333	0	10.08	0.4278	2.33	0	68212.2422
544.25	0	9.48	0.4168	3.33	0	68248.6094
544.291666666667	0	8.77	0.4269	3.49	0	68217.8984
544.333333333333	0	8.05	0.4374	3.65	0	68186.5312
544.375	0	7.3401	0.4477	3.81	0	68155.1562
544.416666666667	0	7.2	0.4447	3.98	0	68150.8281
544.458333333333	0	7.05	0.442	4.15	0	68147.1484
544.5	0	6.91	0.4388	4.32	44.368	68142.8281
544.541666666667	0	9.63	0.3866	4.36	204.528	68202.7031
544.583333333333	0	12.36	0.3407	4.41	365.935	68261.6797
544.625	0	15.09	0.3006	4.45	533.461	68321.0312
544.666666666667	0	16.23	0.2678	5.11	664.577	68361.6406
544.708333333333	0	17.36	0.2384	5.77	767.86	68401.5938
544.75	0	18.5	0.2118	6.43	801.783	68442.1719
544.791666666667	0	18.72	0.2133	5.95	775.339	68356.8281
544.833333333333	0	18.93	0.2149	5.47	728.737	68272.1094
544.875	0	19.15	0.2163	4.99	699.35	68186.7578
544.916666666667	0	18.64	0.2323	5.17	590.845	68221.1172
544.958333333333	0	18.14	0.249	5.34	466.707	68254.8203
545	17.9904	17.64	0.2665	5.52	325.104	68289.1719
545.041666666667	0	15.37	0.2924	4.99	195.456	68244.6016
545.083333333333	0	13.1	0.3208	4.46	64.76	68200.4375
545.125	0	10.83	0.3519	3.94	0	68155.3828
545.166666666667	0	10.31	0.346	3.94	0	68260.3281
545.208333333333	0	9.8	0.3391	3.95	0	68365.2734
545.25	0	9.28	0.3315	3.96	0	68470.1875
545.291666666667	0	8.97	0.3252	4.01	0	68484.9062
545.333333333333	0	8.67	0.3183	4.07	0	68499.6094
545.375	0	8.36	0.3112	4.12	0	68514.3281
545.416666666667	0	8.1	0.3114	4.12	0	68492.5781
545.458333333333	0	7.8401	0.3115	4.12	0	68470.7969
545.5	0	7.58	0.3116	4.12	43.28	68449.0469
545.541666666667	0	10.27	0.3055	3.38	203.408	68500.9922
545.583333333333	16.5024	12.97	0.2939	2.64	364.828	68552.6172
545.625	0	15.66	0.2794	1.9	531.069	68603.9297
545.666666666667	0	16.73	0.2705	2.1	661.956	68631.6797
545.708333333333	0	17.81	0.2615	2.31	765.106	68658.7812
545.75	0	18.88	0.2529	2.51	797.075	68686.4688
545.791666666667	0	19.35	0.2496	2.43	770.952	68634.6016
545.833333333333	0	19.83	0.2462	2.34	724.717	68583.3594
545.875	0	20.3	0.2429	2.26	690.97	68531.4922
545.916666666667	0	19.91	0.2482	2.35	583.824	68540.9219
545.958333333333	0	19.51	0.2538	2.44	461.208	68550.3438
546	0	19.1201	0.2593	2.53	321.216	68560.3984
546.041666666667	0	16.5	0.2939	2.2	193.112	68500.25
546.083333333333	0	13.88	0.3338	1.86	63.936	68440.5078
546.125	0	11.26	0.3798	1.52	0	68380.5469
546.166666666667	0	10.74	0.3808	2.05	0	68409.1406
546.208333333333	0	10.22	0.3815	2.58	0	68437.7266
546.25	0	9.7	0.3817	3.1	0	68466.2734
546.291666666667	0	9.39	0.3792	3.15	0	68475.8906
546.333333333333	0	9.09	0.3761	3.2	0	68486.1406
546.375	0	8.79	0.3728	3.25	0	68496.3906
546.416666666667	0	8.5	0.368	3.44	0	68427.0469
546.458333333333	0	8.22	0.3627	3.63	0	68357.7031
546.5	0	7.94	0.3572	3.82	42.904	68288.3594
546.541666666667	0	10.79	0.3386	3.97	205.984	68372.3984
546.583333333333	0	13.65	0.3171	4.12	370.403	68455.4688
546.625	0	16.51	0.2943	4.26	532.995	68538.8516
546.666666666667	0	17.46	0.2774	4.11	636.67	68513.8984
546.708333333333	0	18.42	0.2614	3.95	691.847	68488.9219
546.75	0	19.38	0.2464	3.8	689.116	68463.2891
546.791666666667	0	19.93	0.2411	3.7	673.645	68539.9922
546.833333333333	0	20.47	0.2361	3.6	630.001	68616.7031
546.875	0	21.02	0.231	3.51	574.502	68693.3984
546.916666666667	0	20.52	0.2384	3.47	513.28	68618.6172
546.958333333333	0	20.02	0.2461	3.43	426.485	68543.1562
547	0	19.51	0.2542	3.39	329.984	68468.3516
547.041666666667	0	17.26	0.2707	2.95	198.344	68437.4219
547.083333333333	0	15.01	0.2871	2.52	65.568	68406.2578
547.125	0	12.76	0.303	2.08	0	68374.8281
547.166666666667	0	12.04	0.3093	2.2	0	68371.0078
547.208333333333	0	11.33	0.3153	2.33	0	68367.1797
547.25	0	10.61	0.3215	2.45	0	68363.3594
547.291666666667	0	10.58	0.3095	2.47	0	68366.0781
547.333333333333	0	10.55	0.2975	2.49	0	68368.8125
547.375	0	10.52	0.2854	2.51	0	68371.5312
547.416666666667	0	9.74	0.3039	2.75	0	68405.8594
547.458333333333	0	8.97	0.3234	2.99	0	68440.2031
547.5	0	8.19	0.3445	3.22	41.552	68474.5234
547.541666666667	0	10.77	0.3308	2.36	204.16	68488.7188
547.583333333333	0	13.34	0.3143	1.49	368.142	68503.2109
547.625	0	15.91	0.2959	0.63	530.918	68516.7422
547.666666666667	0	17.23	0.2804	0.79	634.554	68568.3594
547.708333333333	0	18.56	0.2655	0.95	689.794	68619.2734
547.75	0	19.88	0.2516	1.12	687.152	68670.7969
547.791666666667	0	20.13	0.2443	0.84	671.875	68597.0625
547.833333333333	0	20.39	0.237	0.57	628.432	68522.6875
547.875	0	20.64	0.23	0.3	559.283	68448.9609
547.916666666667	0	20.28	0.235	0.15	499.726	68514.5078
547.958333333333	0	19.91	0.2402	0.6	415.255	68579.4062
548	47.4912	19.54	0.2455	1.05	327.872	68644.9375
548.041666666667	0	16.52	0.2879	1.4	197	68551.1797
548.083333333333	0	13.5	0.3387	1.74	64.984	68457.1172
548.125	0	10.47	0.4003	2.09	0	68362.7266
548.166666666667	0	10	0.4078	1.79	0	68415.1406
548.208333333333	0	9.53	0.4153	1.48	0	68466.8672
548.25	0	9.05	0.4233	1.17	0	68519.2422
548.291666666667	0	8.71	0.4374	0.82	0	68461.4062
548.333333333333	0	8.36	0.4523	0.47	0	68402.9375
548.375	0	8.01	0.4677	0.12	0	68344.4766
548.416666666667	0	7.64	0.4741	0.21	0	68321.6094
548.458333333333	0	7.27	0.4806	0.55	0	68298.7422
548.5	0	6.9	0.4872	0.89	39.496	68275.2188
548.541666666667	0	9.8	0.4385	0.57	199.008	68312.5312
548.583333333333	0	12.71	0.3933	0.25	359.918	68348.9219
548.625	0	15.61	0.3523	0.08	522.131	68385.0625
548.666666666667	0	16.85	0.3326	0.78	624.434	68395.9688
548.708333333333	0	18.08	0.3142	1.49	679.044	68406.8203
548.75	3.5712	19.32	0.2968	2.19	667.396	68417.6094
548.791666666667	1.92	19.43	0.2903	2.04	652.679	68365.6484
548.833333333333	0	19.54	0.2837	1.88	610.571	68314.3125
548.875	12.384	19.65	0.2773	1.72	540.481	68262.3438
548.916666666667	0.2112	19.23	0.2716	1.36	482.962	68279.9766
548.958333333333	0	18.8101	0.2654	0.99	401.33	68296.9531
549	0.0192	18.39	0.2587	0.63	255.824	68314.5469
549.041666666667	0.0192	15.87	0.3196	1.08	153.64	68245.6328
549.083333333333	4.6752	13.36	0.3947	1.54	50.536	68175.8594
549.125	0.3072	10.85	0.4876	2	0	68105.8125
549.166666666667	0.0192	10.44	0.5073	1.53	0	68189.7422
549.208333333333	0	10.04	0.5275	1.06	0	68274.2891
549.25	0	9.63	0.5488	0.59	0	68358.1719
549.291666666667	0	8.64	0.5776	0.41	0	68275.6172
549.333333333333	0	7.65	0.6082	0.24	0	68192.3984
549.375	0	6.65	0.641	0.07	0	68109.8281
549.416666666667	0	6.54	0.6651	0.29	0	68148.0625
549.458333333333	0	6.42	0.69	0.64	0	68186.9219
549.5	0	6.3	0.7153	0.99	36.64	68225.1406
549.541666666667	0	7.78	0.7011	0.37	189.76	68199.6797
549.583333333333	0	9.26	0.6838	0.25	344.245	68174.0234
549.625	0	10.74	0.6643	0.87	490.504	68147.5625
549.666666666667	0	12.33	0.5866	0.94	587.008	68196.4219
549.708333333333	1.6896	13.92	0.5185	1.01	638.598	68244.6328
549.75	0	15.51	0.4586	1.09	616.738	68292.7891
549.791666666667	0	15.95	0.4434	1.48	603.261	68255.8203
549.833333333333	0	16.39	0.4288	1.87	564.419	68219.4766
549.875	12.8928	16.82	0.4149	2.26	480.845	68182.5
549.916666666667	23.1552	16.58	0.405	2.26	429.695	68183.0938
549.958333333333	10.6752	16.3401	0.3947	2.26	357.055	68184.3281
550	0.3552	16.1	0.384	2.26	313.872	68184.8906
550.041666666667	0	14.3	0.4507	1.91	188.392	68101.0781
550.083333333333	0.5472	12.51	0.5283	1.56	61.744	68016.5078
550.125	0.8064	10.72	0.6192	1.21	0	67932.4766
550.166666666667	0	10.25	0.6335	0.76	0	68024.8906
550.208333333333	0	9.79	0.6477	0.32	0	68117.9375
550.25	0	9.33	0.6622	0.13	0	68210.3203
550.291666666667	0	8.63	0.6505	0.36	0	68154.3438
550.333333333333	0	7.93	0.6363	0.59	0	68099
550.375	0	7.24	0.6191	0.82	0	68043.0234
550.416666666667	0	6.98	0.6142	1.12	0	68023.3594
550.458333333333	0	6.71	0.6093	1.43	0	68004.3281
550.5	0	6.45	0.6037	1.74	36.184	67984.6484
550.541666666667	0	8.58	0.5761	1.51	193.072	68020.8984
550.583333333333	0	10.72	0.5461	1.27	351.426	68057.5391
550.625	0	12.85	0.5156	1.04	285.987	68093.3125
550.666666666667	0	13.53	0.4977	0.8	342.486	68171.3906
550.708333333333	0	14.21	0.4806	0.57	372.747	68250.0781
550.75	0	14.9	0.4637	0.33	559.19	68328.75
550.791666666667	0	15.82	0.4278	0.98	547.077	68293.1875
550.833333333333	16.512	16.73	0.3948	2.3	511.93	68258.2422
550.875	0	17.65	0.3641	3.61	479.231	68223.2891
550.916666666667	0	17.11	0.3736	3.53	428.269	68228.3203
550.958333333333	0	16.57	0.3834	3.45	355.862	68234
551	0	16.03	0.3934	3.37	280.464	68238.9922
551.041666666667	0	14.21	0.4501	3.17	168.2	68280.5391
551.083333333333	0	12.39	0.5156	2.97	54.888	68321.3125
551.125	24.288	10.57	0.5913	2.77	0	68362.0078
551.166666666667	0	9.72	0.6142	2.66	0	68372.4531
551.208333333333	0	8.88	0.6374	2.56	0	68382.2109
551.25	0	8.04	0.6616	2.46	0	68391.9531
551.291666666667	0	7.6	0.6811	2.09	0	68400.4688
551.333333333333	0	7.17	0.7008	1.73	0	68408.3438
551.375	23.6736	6.73	0.7216	1.36	0	68416.8516
551.416666666667	3.264	6.59	0.7218	0.05	0	68343.3125
551.458333333333	0.288	6.46	0.7215	1.47	0	68269.7422
551.5	0	6.32	0.7216	2.88	24.416	68196.1875
551.541666666667	0	7.22	0.7362	2.08	134.624	68266.4219
551.583333333333	0	8.13	0.7465	1.29	245.874	68336.4766
551.625	0	9.03	0.7539	0.5	422.769	68406.3984
551.666666666667	0	10.58	0.6693	0.92	506.623	68400.5469
551.708333333333	0	12.14	0.5944	1.34	551.636	68394.6719
551.75	0	13.69	0.5287	1.75	664.494	68388.1172
551.791666666667	0	14.6201	0.4841	0.6	650.239	68412.7891
551.833333333333	0	15.55	0.4432	0.54	608.543	68437.4609
551.875	0	16.48	0.4055	1.69	476.765	68461.4766
551.916666666667	0	16.05	0.4145	1.21	426.079	68453.6172
551.958333333333	1.7472	15.61	0.4241	0.73	354.011	68445.7734
552	51.552	15.18	0.4336	0.25	260.016	68437.8984
552.041666666667	1.7952	13.86	0.4689	0.01	155.8	68432.9375
552.083333333333	12.816	12.54	0.5074	0.24	50.584	68427.8828
552.125	0	11.22	0.5496	0.48	0	68422.0938
552.166666666667	0	10.41	0.5696	0.58	0	68466.6172
552.208333333333	0	9.6	0.5903	0.67	0	68510.4531
552.25	0	8.79	0.6118	0.77	0	68554.8984
552.291666666667	0	8.5	0.6069	0.93	0	68549.2891
552.333333333333	0	8.21	0.6017	1.1	0	68543.6797
552.375	0	7.92	0.596	1.26	0	68538.0781
552.416666666667	0	7.72	0.5745	1.86	0	68515.3984
552.458333333333	0	7.51	0.5526	2.46	0	68492.7188
552.5	0	7.3	0.53	3.05	34.08	68470.0312
552.541666666667	0	9.5	0.5281	2.11	194.688	68495.2734
552.583333333333	0	11.7	0.5181	1.17	356.847	68520.2422
552.625	0	13.9	0.5025	0.24	482.215	68545.6016
552.666666666667	0	14.92	0.4678	0.1	578.267	68573.7266
552.708333333333	0	15.94	0.4358	0.03	629.911	68601.1562
552.75	0	16.96	0.4061	0.16	675.324	68629.2031
552.791666666667	0	17.84	0.3858	0.78	660.951	68661.1016
552.833333333333	0	18.72	0.3667	1.39	618.655	68692.9688
552.875	0	19.6	0.3486	2.01	565.054	68724.8594
552.916666666667	3.8016	19.16	0.3574	2.39	504.969	68643.1172
552.958333333333	0.2304	18.71	0.3668	2.77	419.53	68562.0078
553	13.2096	18.26	0.3764	3.15	321.6	68480.9297
