43824	7	20010101	20051231	86400
Time_interval	Precip_mm.d	Temp_C	RH_1	Wind_m.s	RN_w.m2	Pres_pa
4.45833333333333	0	-5.02	0.4071	4.72	0	71229.7188
4.5	0	-4.86	0.4132	5.28	0	71163.2109
4.54166666666667	0	-4.75	0.4124	4.6	0	71269.6406
4.58333333333333	0.8352	-4.63	0.4113	3.92	0	71375.4219
4.625	0	-4.52	0.4105	3.24	67.744	71481.8516
4.66666666666667	0	-2.68	0.4824	3.49	190.8	71402.2422
4.70833333333333	0	-0.84	0.53	3.75	287.13	71322.3281
4.75	0	1.01	0.5582	4.01	408.023	71242.7891
4.79166666666667	0	1.33	0.5619	4.72	436.381	71247.7266
4.83333333333333	0.8304	1.65	0.5653	5.43	420.32	71253.3125
4.875	1.3968	1.97	0.5682	6.15	341.712	71258.2422
4.91666666666667	0.3192	0.62	0.5458	5.36	243.888	71167.3828
4.95833333333333	0	-0.74	0.514	4.58	116.864	71077.0078
5	1.8744	-2.09	0.4703	3.8	0	70986.5
5.04166666666667	0	-2.12	0.4723	3.8	0	71026.2891
5.08333333333333	0.8304	-2.15	0.4744	3.81	0	71066.0469
5.125	0	-2.18	0.4764	3.81	0	71105.7734
5.16666666666667	1.8768	-2.93	0.4924	3.63	0	71064.7812
5.20833333333333	0	-3.68	0.5087	3.45	0	71023.1484
5.25	0.8304	-4.44	0.5259	3.27	0	70982.1719
5.29166666666667	0	-4.17	0.5202	3.18	0	70915.3125
5.33333333333333	0	-3.9	0.5144	3.09	0	70849.0938
5.375	0.8304	-3.63	0.5087	3	0	70782.8828
5.41666666666667	0	-3.97	0.5013	3.12	0	70739.2422
5.45833333333333	0	-4.31	0.4932	3.25	0	70695.5781
5.5	0	-4.65	0.4844	3.38	0	70651.9375
5.54166666666667	0	-4.53	0.4996	4.08	0	70645.6094
5.58333333333333	0	-4.41	0.5145	4.78	0	70638.6172
5.625	0	-4.29	0.5292	5.49	67.712	70632.2812
5.66666666666667	0	-2.82	0.5619	5.98	190.64	70627.3594
5.70833333333333	0	-1.35	0.5829	6.46	286.954	70622.1406
5.75	0	0.12	0.5944	6.95	407.633	70617.2734
5.79166666666667	0	0.09	0.6055	6.74	436.223	70566.4062
5.83333333333333	0	0.05	0.6172	6.52	420.537	70516.1797
5.875	0	0.01	0.6288	6.31	344.816	70465.3125
5.91666666666667	0	-1.82	0.635	5.57	246.848	70458.7969
5.95833333333333	0	-3.64	0.631	4.83	119.512	70452.0625
6	0	-5.47	0.6141	4.09	0	70445.1094
6.04166666666667	0	-6.41	0.6153	4.05	0	70420.0234
6.08333333333333	0	-7.35	0.6133	4.01	0	70395.5625
6.125	0	-8.29	0.6082	3.97	0	70371.0938
6.16666666666667	0	-9.15	0.6229	3.76	0	70423.4688
6.20833333333333	0	-10	0.6363	3.55	0	70476.4766
6.25	0	-10.85	0.6488	3.34	0	70529.4766
6.29166666666667	0	-11.77	0.6725	3.03	0	70509.1562
6.33333333333333	0	-12.7	0.6968	2.72	0	70489.4766
6.375	0	-13.62	0.7209	2.41	0	70469.7969
6.41666666666667	0	-14.13	0.7211	2.41	0	70535.2188
6.45833333333333	0	-14.63	0.7195	2.42	0	70600.6328
6.5	0	-15.14	0.717	2.42	0	70666.0312
6.54166666666667	0	-15.48	0.755	2.34	0	70688.6016
6.58333333333333	0	-15.82	0.7947	2.27	0	70711.1719
6.625	0	-16.15	0.8355	2.2	70.336	70734.3828
6.66666666666667	0	-13.72	0.8063	2.52	197.792	70831.6016
6.70833333333333	0	-11.29	0.7639	2.85	297.77	70929.2266
6.75	0	-8.87	0.7148	3.17	421.943	71027.2578
6.79166666666667	0	-8.15	0.7092	2.93	451.78	70967.4688
6.83333333333333	0	-7.43	0.7022	2.69	435.921	70907.6719
6.875	0	-6.72	0.6946	2.45	358.336	70847.8438
6.91666666666667	0	-8.88	0.693	2.27	257.296	70871.5312
6.95833333333333	0	-11.04	0.6697	2.09	125.872	70895.5625
7	0	-13.2	0.6159	1.91	0	70919.2969
7.04166666666667	0	-13.3	0.5806	2.23	0	70921.4766
7.08333333333333	0	-13.4	0.5445	2.56	0	70924.2891
7.125	0	-13.5	0.5078	2.89	0	70926.4219
7.16666666666667	0	-13.39	0.4359	2.96	0	70904.2109
7.20833333333333	0	-13.27	0.3647	3.03	0	70881.3516
7.25	0	-13.15	0.2951	3.1	0	70858.4922
7.29166666666667	0	-12.83	0.252	3	0	70866.1016
7.33333333333333	0	-12.51	0.2111	2.91	0	70873.0703
7.375	0	-12.19	0.172	2.81	0	70880.0391
7.41666666666667	0	-11.79	0.1464	3	0	70874.3828
7.45833333333333	0	-11.39	0.1223	3.19	0	70869.3438
7.5	0	-10.99	0.0995	3.37	0	70863.6562
7.54166666666667	0	-10.76	0.1144	3.29	0	70809.7422
7.58333333333333	0	-10.53	0.1289	3.21	0	70755.8203
7.625	0	-10.3	0.1427	3.13	71.92	70701.8984
7.66666666666667	0	-7.22	0.2499	2.54	201.872	70748.1172
7.70833333333333	0	-4.13	0.3065	1.96	303.875	70793.9062
7.75	0	-1.05	0.3308	1.38	426.866	70839.9062
7.79166666666667	0	-0.82	0.3597	1.26	457.304	70749.5625
7.83333333333333	0	-0.59	0.3875	1.14	441.621	70658.5781
7.875	0	-0.37	0.4146	1.03	363.92	70567.6016
7.91666666666667	0	-2.42	0.3654	0.97	262.112	70567.6328
7.95833333333333	0	-4.48	0.2902	0.91	129.568	70567.3438
8	0	-6.54	0.1805	0.86	0	70567.3906
8.04166666666667	0	-7.12	0.1704	0.33	0	70602.2031
8.08333333333333	0	-7.7	0.159	0.2	0	70636.3516
8.125	0	-8.28	0.1464	0.73	0	70671.1328
8.16666666666667	0	-8.51	0.1324	0.58	0	70671.75
8.20833333333333	0	-8.73	0.1179	0.43	0	70671.7188
8.25	0	-8.96	0.1028	0.28	0	70672.3281
8.29166666666667	0	-9.06	0.107	0.35	0	70646.8203
8.33333333333333	0	-9.15	0.1112	0.43	0	70621.9297
8.375	0	-9.25	0.1153	0.51	0	70596.4062
8.41666666666667	0	-9.44	0.0898	0.22	0	70558.7266
8.45833333333333	0	-9.62	0.0634	0.94	0	70521.0391
8.5	0	-9.8	0.0362	1.67	0	70483.3672
8.54166666666667	0	-9.45	0.0508	1.56	0	70531.7734
8.58333333333333	0	-9.09	0.0644	1.46	0	70580.1406
8.625	0	-8.73	0.0773	1.35	72.192	70628.5
8.66666666666667	0	-6.03	0.1899	1.51	202.08	70539.6094
8.70833333333333	0	-3.34	0.2586	1.66	304.135	70449.8281
8.75	0	-0.65	0.2968	1.82	421.133	70360.3984
8.79166666666667	0	-0.31	0.4039	1.49	451.383	70337.3672
8.83333333333333	0	0.04	0.5053	1.16	436.272	70314.3438
8.875	0	0.38	0.6018	0.84	357.344	70291.2969
8.91666666666667	0	-1.43	0.5153	1.22	258.16	70286.1719
8.95833333333333	0	-3.24	0.3933	1.61	128.936	70280.9609
9	0	-5.04	0.2261	2	0	70275.7109
9.04166666666667	0	-5.46	0.2285	2.37	0	70286.5703
9.08333333333333	0	-5.88	0.2307	2.74	0	70298.0234
9.125	0	-6.3	0.2329	3.11	0	70309.4062
9.16666666666667	0	-6.63	0.286	3.46	0	70274.2266
9.20833333333333	0	-6.96	0.3416	3.82	0	70239.0391
9.25	0	-7.3	0.4001	4.17	0	70203.8438
9.29166666666667	0	-6.86	0.4794	4.13	0	70245.5938
9.33333333333333	0	-6.42	0.5532	4.09	0	70287.9688
9.375	0	-5.98	0.6217	4.05	0	70330.3516
9.41666666666667	0	-6.36	0.6565	4.14	0	70256.6328
9.45833333333333	0	-6.73	0.6924	4.23	0	70182.9062
9.5	0	-7.11	0.7304	4.32	0	70109.1875
9.54166666666667	0	-7.46	0.7174	4.36	0	70129.3672
9.58333333333333	0	-7.81	0.7031	4.41	0	70149.5391
9.625	0	-8.16	0.6876	4.46	68.768	70169.7266
9.66666666666667	0	-6.54	0.728	5.46	191.808	70169.4375
9.70833333333333	0	-4.93	0.7512	6.46	288.568	70169.6328
9.75	0	-3.31	0.7601	7.45	365.274	70169.6484
9.79166666666667	0	-3.12	0.7585	7.32	391.696	70178.7031
9.83333333333333	0	-2.92	0.7562	7.19	378.899	70187.1016
9.875	0	-2.73	0.7543	7.05	335.408	70196.1406
9.91666666666667	0	-4.23	0.7881	6.26	243.056	70268.1797
9.95833333333333	0	-5.73	0.8204	5.46	122.64	70339.9531
10	0	-7.22	0.8495	4.66	0	70411.4609
10.0416666666667	0	-7.6	0.8271	4.9	0	70429.7031
10.0833333333333	0	-7.98	0.8025	5.13	0	70447.2578
10.125	0	-8.36	0.7759	5.37	0	70464.7734
10.1666666666667	0	-8.99	0.7857	5.16	0	70489.0625
10.2083333333333	0	-9.62	0.7947	4.94	0	70512.6875
10.25	0	-10.25	0.8026	4.73	0	70536.9766
10.2916666666667	0	-10.18	0.7821	4.7	0	70590.7031
10.3333333333333	0	-10.11	0.7618	4.68	0	70643.7812
10.375	0	-10.04	0.7416	4.65	0	70697.5
10.4166666666667	0	-10.47	0.7287	4.64	0	70636.2109
10.4583333333333	0	-10.9	0.714	4.64	0	70575.5469
10.5	0	-11.33	0.6976	4.63	0	70514.2188
10.5416666666667	1.728	-11.3	0.6383	4.48	0	70560.5234
10.5833333333333	1.0176	-11.28	0.5796	4.34	0	70607.4531
10.625	0	-11.26	0.521	4.19	72	70653.7188
10.6666666666667	0	-8.79	0.5112	4.49	199.968	70637.4922
10.7083333333333	0	-6.32	0.4905	4.78	300.687	70621.6797
10.75	0	-3.85	0.4633	5.08	419.203	70605.6719
10.7916666666667	0	-3.07	0.477	4.57	449.725	70542.7969
10.8333333333333	0	-2.29	0.4878	4.06	435.392	70479.2734
10.875	0	-1.5	0.4956	3.55	355.52	70416.3672
10.9166666666667	0	-3.15	0.4978	3.05	258.448	70451.7109
10.9583333333333	0	-4.79	0.4926	2.54	131.728	70487.5938
11	0	-6.44	0.4786	2.03	0	70522.7266
11.0416666666667	1.7184	-6.77	0.4339	2.23	0	70504.3828
11.0833333333333	0	-7.1	0.3865	2.43	0	70486.0234
11.125	1.0224	-7.43	0.3365	2.63	0	70467.0234
11.1666666666667	0	-7.44	0.3831	2.68	0	70473.4922
11.2083333333333	2.304	-7.45	0.4298	2.73	0	70479.9297
11.25	0	-7.45	0.4761	2.78	0	70486.3438
11.2916666666667	1.0176	-7.26	0.5114	2.86	0	70475.7031
11.3333333333333	0	-7.07	0.5456	2.94	0	70464.3984
11.375	1.0176	-6.88	0.5787	3.02	0	70453.7422
11.4166666666667	0	-7.18	0.5866	2.83	0	70440.5703
11.4583333333333	0	-7.48	0.5944	2.64	0	70428.0391
11.5	0	-7.78	0.6025	2.45	0	70414.8828
11.5416666666667	0	-7.72	0.5804	2.18	0	70365.4922
11.5833333333333	2.6544	-7.66	0.5586	1.91	0	70316.7188
11.625	0	-7.61	0.5374	1.64	69.104	70267.3438
11.6666666666667	0	-5.55	0.5813	1.59	190.96	70237.7812
11.7083333333333	4.4736	-3.49	0.6025	1.55	286.958	70207.5312
11.75	0	-1.44	0.6075	1.5	378.846	70177.8984
11.7916666666667	4.4736	-1.03	0.5992	1.23	406.605	70092.3516
11.8333333333333	0	-0.62	0.5909	0.95	393.967	70006.1562
11.875	0	-0.22	0.583	0.68	342.912	69920.5938
11.9166666666667	6.0024	-1.46	0.5979	0.2	250.048	69882.2891
11.9583333333333	2.6496	-2.71	0.6114	0.29	128.736	69844.6094
12	0	-3.96	0.6226	0.77	0	69806.8984
12.0416666666667	0	-4.92	0.5827	0.4	0	69800.5078
12.0833333333333	4.4736	-5.88	0.5337	0.02	0	69794.7188
12.125	0	-6.85	0.4745	0.36	0	69788.25
12.1666666666667	0	-7.41	0.4982	0.91	0	69783.9766
12.2083333333333	0	-7.97	0.523	1.47	0	69779.0625
12.25	0	-8.53	0.5494	2.03	0	69774.7422
12.2916666666667	0	-8.18	0.6025	2.14	0	69765.7109
12.3333333333333	2.6544	-7.83	0.6526	2.26	0	69756.0391
12.375	2.6544	-7.49	0.7	2.37	0	69747.0078
12.4166666666667	0	-7.58	0.7299	2.11	0	69704.0234
12.4583333333333	0	-7.68	0.7606	1.85	0	69660.3906
12.5	15.1152	-7.78	0.7918	1.58	0	69616.7578
12.5416666666667	0	-8.27	0.8099	2.89	0	69536.2578
12.5833333333333	10.7712	-8.76	0.8284	4.2	0	69455.1094
12.625	38.496	-9.26	0.8477	5.51	63.392	69373.9609
12.6666666666667	0	-8.58	0.8463	6.39	174.192	69527.8984
12.7083333333333	32.58	-7.9	0.8431	7.27	261.532	69681.1875
12.75	4.7616	-7.22	0.8385	8.15	234.307	69835.1328
12.7916666666667	10.7712	-7.33	0.8332	8.11	251.56	69862.4766
12.8333333333333	0	-7.44	0.8278	8.07	243.933	69889.8125
12.875	4.7616	-7.55	0.8221	8.03	164.976	69917.1719
12.9166666666667	0	-8.1	0.8315	7.48	120.672	69969.0703
12.9583333333333	0	-8.65	0.8402	6.92	62.752	70020.2266
13	0	-9.19	0.8476	6.36	0	70072.5703
13.0416666666667	4.7616	-9.9	0.8476	5.57	0	70125.4297
13.0833333333333	0	-10.61	0.8449	4.78	0	70178.8672
13.125	0	-11.31	0.8387	3.99	0	70232.2578
13.1666666666667	4.7616	-11.93	0.8417	3.91	0	70283.7578
13.2083333333333	4.7616	-12.55	0.843	3.84	0	70335.8906
13.25	0	-13.18	0.8431	3.76	0	70387.3672
13.2916666666667	0	-13.46	0.8403	3.76	0	70426.8906
13.3333333333333	4.7616	-13.74	0.8369	3.76	0	70465.7812
13.375	0	-14.02	0.8331	3.76	0	70505.3125
13.4166666666667	10.7712	-14.72	0.8433	3.78	0	70463.4531
13.4583333333333	0	-15.41	0.8518	3.8	0	70421.5781
13.5	0	-16.11	0.8594	3.82	0	70379.7109
13.5416666666667	1.4064	-15.79	0.8493	3.74	0	70399.0234
13.5833333333333	2.8032	-15.46	0.8385	3.67	0	70418.3281
13.625	2.8032	-15.14	0.8284	3.6	73.472	70437.6484
13.6666666666667	0	-13.58	0.8298	4.07	200.608	70418.9531
13.7083333333333	3.1872	-12.01	0.8197	4.53	300.911	70399.9688
13.75	0	-10.45	0.802	5	388.507	70380.7266
13.7916666666667	2.8032	-9.9	0.7666	5.13	417.282	70351.5703
13.8333333333333	0	-9.36	0.7336	5.25	404.944	70323.0469
13.875	1.9152	-8.81	0.7014	5.38	340.24	70293.8672
13.9166666666667	0	-9.55	0.7304	4.6	249.632	70350.9609
13.9583333333333	2.8032	-10.28	0.7601	3.83	131.088	70407.7812
14	2.8032	-11.02	0.7914	3.06	0	70464.3203
14.0416666666667	0	-11.56	0.7994	3.02	0	70413.3203
14.0833333333333	0	-12.1	0.8066	2.99	0	70362.2734
14.125	4.7232	-12.65	0.8138	2.95	0	70311.1719
14.1666666666667	0	-13.3	0.8334	2.94	0	70423.7734
14.2083333333333	2.8032	-13.96	0.8532	2.92	0	70536.3672
14.25	0	-14.61	0.8723	2.91	0	70648.9688
14.2916666666667	0	-15.69	0.8696	2.92	0	70544.8203
14.3333333333333	0	-16.77	0.8599	2.92	0	70440.0234
14.375	4.7232	-17.85	0.8415	2.93	0	70335.8516
14.4166666666667	0	-17.94	0.8062	2.38	0	70389.5312
14.4583333333333	2.8032	-18.04	0.7704	1.84	0	70443.8281
14.5	0	-18.13	0.7335	1.29	0	70497.5
14.5416666666667	7.0464	-18.4	0.7289	0.08	0	70425.7734
14.5833333333333	0	-18.67	0.7237	1.45	0	70353.3828
14.625	0	-18.94	0.718	2.82	75.488	70280.9922
14.6666666666667	3.1176	-16.34	0.7304	2.71	204.704	70334.7188
14.7083333333333	0	-13.74	0.7139	2.6	306.714	70388.1016
14.75	0	-11.14	0.6801	2.49	421.372	70441.7891
14.7916666666667	17.4408	-10.56	0.6903	2.93	452.72	70416.8438
14.8333333333333	0	-9.98	0.6984	3.37	439.668	70391.8672
14.875	0	-9.4	0.7045	3.81	361.376	70366.8984
14.9166666666667	3.1176	-10.41	0.7421	3.27	265.952	70295.2109
14.9583333333333	5.2512	-11.42	0.7819	2.72	141.024	70224.0625
15	0	-12.43	0.8238	2.18	0	70152.7969
15.0416666666667	0	-12.34	0.8247	2.8	0	70125.1875
15.0833333333333	5.2512	-12.26	0.8261	3.43	0	70096.9375
15.125	0	-12.17	0.8268	4.06	0	70069.3203
15.1666666666667	0	-12.44	0.8235	3.47	0	70120.1094
15.2083333333333	0	-12.72	0.8204	2.88	0	70170.25
15.25	0	-12.99	0.816	2.29	0	70221.0312
15.2916666666667	0	-13.09	0.813	2.27	0	70193.0625
15.3333333333333	3.2352	-13.19	0.81	2.25	0	70165.1016
15.375	3.1152	-13.3	0.8073	2.22	0	70136.4922
15.4166666666667	0	-13.34	0.8084	2.2	0	70138.5234
15.4583333333333	5.2512	-13.39	0.8101	2.17	0	70139.9219
15.5	0	-13.44	0.8119	2.15	0	70141.3203
15.5416666666667	0.6912	-13.43	0.8124	2.92	0	70036.5703
15.5833333333333	0	-13.42	0.8128	3.7	0	69931.7969
15.625	0.6912	-13.4	0.8124	4.47	67.92	69827.0234
15.6666666666667	1.1712	-12.21	0.816	4.73	182.8	69921.2578
15.7083333333333	0	-11.02	0.8129	5	273.57	70015.3828
15.75	0	-9.83	0.8047	5.26	390.142	70108.7734
15.7916666666667	0	-9.6	0.7702	5.32	419.285	70029.5703
15.8333333333333	0	-9.38	0.7374	5.37	407.493	69949.7266
15.875	0	-9.15	0.705	5.42	361.504	69869.8906
15.9166666666667	0.6912	-10.49	0.7303	4.51	266.864	69947.6016
15.9583333333333	0	-11.82	0.7524	3.61	142.864	70025.8203
16	0.696	-13.16	0.7718	2.7	0	70103.2891
16.0416666666667	0	-14.3	0.7907	2.44	0	70165.4766
16.0833333333333	0	-15.45	0.8072	2.18	0	70228.2031
16.125	0	-16.6	0.8199	1.92	0	70290.1719
16.1666666666667	0	-16.86	0.8124	1.27	0	70289.1406
16.2083333333333	0.696	-17.12	0.8043	0.62	0	70287.4062
16.25	0	-17.38	0.7954	0.04	0	70285.6562
16.2916666666667	1.5696	-18.23	0.7771	0.07	0	70250.8281
16.3333333333333	0	-19.08	0.7522	0.17	0	70215.9766
16.375	0	-19.93	0.7195	0.27	0	70181.1406
16.4166666666667	0.696	-19.96	0.6954	0.79	0	70232.9375
16.4583333333333	0	-19.98	0.6706	1.86	0	70284.7422
16.5	0	-20.01	0.646	2.92	0	70336.5391
16.5416666666667	0	-19.64	0.6843	2.57	0	70317.0469
16.5833333333333	0	-19.27	0.7197	2.22	0	70296.9062
16.625	0	-18.9	0.752	1.87	78.4	70277.3984
16.6666666666667	0	-16.45	0.7575	1.93	209.264	70348.7812
16.7083333333333	0	-14.01	0.7385	1.98	312.724	70419.8125
16.75	0	-11.56	0.704	2.04	440.541	70490.5078
16.7916666666667	0	-10.71	0.724	1.96	473.581	70367.7188
16.8333333333333	0	-9.85	0.7378	1.89	460.582	70244.2734
16.875	0	-9	0.7474	1.81	387.12	70120.8203
16.9166666666667	0	-10.68	0.7724	2.06	286.64	70207.9219
16.9583333333333	0	-12.36	0.7907	2.3	154.904	70294.7891
17	0	-14.05	0.8002	2.54	0	70382.0625
17.0416666666667	0	-15.03	0.7626	2.1	0	70376.2266
17.0833333333333	0	-16.02	0.7143	1.67	0	70371.0078
17.125	0	-17	0.6521	1.23	0	70365.1406
17.1666666666667	0	-16.94	0.6658	1.16	0	70371.2969
17.2083333333333	0	-16.87	0.679	1.09	0	70378.1016
17.25	0	-16.8	0.6923	1.02	0	70384.2578
17.2916666666667	0	-17.02	0.6893	0.7	0	70424.2422
17.3333333333333	0	-17.23	0.6853	0.39	0	70464.8516
17.375	0	-17.44	0.6808	0.07	0	70504.8125
17.4166666666667	0	-17.14	0.6959	0.18	0	70443.1875
17.4583333333333	0	-16.83	0.709	0.3	0	70382.2109
17.5	0	-16.53	0.7216	0.41	0	70320.5703
17.5416666666667	0	-15.57	0.7765	0.52	0	70346.6719
17.5833333333333	2.496	-14.6	0.8186	0.62	0	70372.7812
17.625	0	-13.64	0.8509	0.73	78.496	70398.2422
17.6666666666667	0	-12.42	0.8435	1.75	207.744	70446.0625
17.7083333333333	0	-11.21	0.8315	2.77	309.987	70492.9062
17.75	0	-10	0.8156	3.79	423.466	70540.7422
17.7916666666667	0	-9.24	0.8213	4.04	455.337	70555.0625
17.8333333333333	0	-8.47	0.8233	4.29	443.15	70569.3594
17.875	2.496	-7.71	0.8233	4.54	381.376	70584.2891
17.9166666666667	0	-9.13	0.8478	3.94	283.232	70516.75
17.9583333333333	0	-10.56	0.869	3.34	154.488	70449.6094
18	10.1616	-11.99	0.8843	2.75	1.796	70382.2188
18.0416666666667	2.496	-12.29	0.8701	2.87	0	70455.8984
18.0833333333333	0	-12.58	0.854	2.99	0	70529.5078
18.125	0	-12.88	0.8373	3.11	0	70603.0625
